text,label
"I stayed home for a year, never got COVID and am fully vaccinated. I have rights too. I have a right  to not be on a plane with unvaccinated people. I have a right  to not be cared for in a medical facility by unvaccinated people. I do not want to patronize a restaurant where the staff is unvaccinated. I have a right to know. I have a right  to not share office space with the unvaccinated.  I have a right to be safe at work. I do not want my kids to do virtual school so I expect students who want to be on campus to be vaccinated. The kids and young adults who are vaccinated have rights too. Health systems mandate flu shots and should mandate COVID vaccines. If businesses do not mandate there are other ways to incentivize. The unvaccinated can work from home or share their own floor and mask at work. The vaccinated have a right to a full life and vibrant economy.",False
"This is simple-  
Viruses are inherently weak and can not survive on their own.
They need a host to continue to survive.
Each time they hop to a new host they have the opportunity to mutate.
Mutations are unpredictable. 
Viruses can mutate into something stronger and more resistant to vaccines and meds. (Think antibiotics)
Wearing masks is a one very simple way to keep the virus from finding hosts.",False
"No one should eat in a restaurant, ever.  Even without the pandemic.  Junk food, expensive junk food.

Bars should not exist.  No respectable person goes to a bar.  Alcohol is for the family dinner table, in moderation, and for nowhere else.",False
"Easy solution. Until the vaccine goes away.

If you get the vaccine you can work in the office.

If you will not get the vaccine you work from home.

Until the virus goes away no other alternative.",False
So much security theater while the most vulnerable still lack non-bankruptcy-inducing health care or government assistance to keep them home if sick.,False
"Avoiding restaurants will fatten your wallet and lighten your weight, instead of the other way around.",False
"In Galapagos, ALL expedition cruise ship employees are being vaccinated as I type.  No issue there.   It's good for you, it's good for your family, for your community, and it will be good for business.   PLEASE make them mandatory, otherwise there will be on-going outbreaks, that will force never ending closures.",False
Companies can’t demand inoculation however they can bring them on site and provide time for the employees to receive it. That’s how it works for mammograms and basic flu shots,False
"This article is about where outbreaks have come from, but I don't think the headline that bars and restaurant owners wanted to get back to work is accurate. Bars and restaurant owners have felt compelled to reopen in some capacity due to the lack of support required at the state or federal level (PPP has been problematic and not the financial or legislative fix needed to save bars and restaurants). The effort required to pivot a million times, keep employees safe, and try to meet pre-pandemic expectations from guests has created constant stress, and it's not profitable. And because the take out only scenario is really, really not profitable, we end up with businesses making irresponsible decisions about dine-in. But when the alternative is shutting down, defaulting on one's lease, and risking a lawsuit from the property owner (a real threat), what does one do but keep going? Five months in and few have received the concessions needed from their landlords to feel confident about their businesses making it thru the coming fall and winter.",True
"Requiring everyone in the US to continue to wear masks in indoor public spaces gives significant protection to those who are unvaccinated, those who have only one of two shots of the Pfizer or Moderna vaccine, and the immunocompromised, who may have received the two shots but have limited or no protection from Covid. 

Roughly half of the population of the US is in one of these three categories and remain vulnerable to Covid, the Delta variant in particular.

Not requiring masks encourages the country to return to normal. The problem is that the population as a whole has limited or no protection from Covid. We are in no position to turn the page on Covid.",False
"A lot of self righteous commenters sure that their decision not to attend a restaurant for 6 months is saving the world from calamity. 

Vermont has had restaurants open for dining (both indoors and outdoors) for 3 months and has the best Covid record in the country. Also in that time: less than 5 deaths from Covid in the entire state. 

Seems to me that doesn't support a correlation between dining out and Covid deaths.",True
"It’s the lives of Americans everywhere and of all ages that are at stake here. 
Monetary incentives and reasonable persuasion are the best tools to bring about an increase in vaccination rates. 
But if they prove inadequate, the vaccinations should be required by employers, with medical and religious exemptions permitted.
Any persons, without bona religious or medical reasons, whose politics or inability to care about the lives of others causes them to refuse vaccination should be required to keep their suicide to themselves!",False
"The problem is air.
More exactly: not enough fresh air.
It’s not so much socializing per se.
Its congregating in places that have AC.
The increase in cases in warm states happened when everybody started hunkering indoors under AC.
Thats the red thread that explains much of the southern outbreaks this summer.
AC = lack of fresh air = recirculating peoples breath
It is crucial for us to understand this now before winter causes the same problems in the North.
All these LEED certified buildings will kill us if we don’t.",False
"I just don’t think this is a smart strategy. The goal is to get more people vaccinated. If certain people (you know the type of people I’m talking about) hear that they have to keep wearing a mask anyway, many won’t get vaccinated. 

We have less than 40 percent vaccinated in my county. Will they get vaccinated? The vaccines are free and widely available, so I don’t understand what the problem is. Oh wait, yes I do. Ignorance: ignorance is the problem. We have to walk on eggshells to keep from upsetting these people simply because they are too ignorant to get vaccinated. Variants will take root and we’ll still be dealing with a pandemic this time next year. Though I’ve been vaccinated since early May, I’m still too scared to go in large stores because I know that most of the people inside aren’t vaccinated. 

How do you get the Deep South vaccinated? You tell people that college football season will be canceled if they don’t get vaccinated. You go on Fox News and Newsmax and tell these people that variants could emerge that evade the vaccine and upend college football season. I’ve concluded that this is the only way to get through to these knuckleheads.",False
"This is an irresponsible headline.  It gives the impression that if bars and restaurants were to reopen all the former patrons would come storming back in.   Here in San Francisco we have a very few neighborhoods that look like the picture on your story.  In the rest, the outdoor tables sit empty even on Friday or Saturday night.

People are not staying away because the government tells them to.  They are staying away out of fear of the virus.  Demand will not return until the virus is eradicated no matter what the government says.",True
"The big picture if you are vaccinated and living in a state/county with a high vaccination rate is that studies show the overwhelming majority of break-through infections (after vaccination) are caused by variants.  The Delta variant will soon mutate into something else.  As long as there is a pool for this opportunistic virus to infect and replicate in, there is a good change of further mutation.  We do not know if future mutant strains will be contained by current vaccines.  I am vaccinated and I am wearing my mask in public indoor spaces.  I might be a few months early, but might as well keep the habit going.  This thing is in no way over. One more thing:  why are we permitting international travel?",False
"I was told getting vaccinated was all I needed to do. 

Welp, I'm done with the masks and the lockdown orders. America isn't a perpetual lockdown/mask mandate machine. America has mentally moved on.

Compromised? Stay home.

Here comes the next rush of Californians into Arizona like when 25% of every license plate was from there after Newsome shut the state down. People escaping to freedom.

Wear your mask. I threw mine away after the vaccine.",True
"Stopped eating, and drinking, out, 3 nights or so a week. Lost 5 pounds. Finally learned how to cook the cauliflower instead of buying it, waiting til it rotted and throwing it away. Some nights dinner is grilled cheese or a glass of wine and tortilla chips. Who cares. Have found I don't miss restaurants all that much. Hard for me to understand a country that prioritizes opening restaurants over getting kids safely back to school. Can't stand looking at people eating at restaurants when millions of the country's children can't go to class and are stuck in front of computers all day. That said, restaurant owners and their staff need and deserve substantial government support. If we put them temporarily out of business and force them to stay home from their jobs for the common good, they are owed fair compensation for that. When we are done with this pandemic, I pledge to do my best to gain that 5 pounds back again, happily overeating, ordering craft cocktails and tipping well at our local eateries.",True
"I agree with a lot of the people posting here that people need to take personal responsibility and do what is required for our society to function properly. Lots have  suggested that the non vaxxed should pay higher insurance rates similar to smokers. They should also be denied other civil liberties because of their blantant disregard for others. I believe we should all do our best to insure that this pandemic ends as soon as possible. 
    Before we get to the non vaxxed we should deal with all the people who got us in this mess to begin with.  All the obese and overweight, the out of shape who so selfishly overburdened our hospitals with their lack of social responsibility. These are the people who forced us to change our everyday lives so we could flatten the curve. Follow the science people.

<a href=""https://www.cnn.com/2021/03/04/health/obesity-covid-death-rate-intl/index.html"" target=""_blank"">https://www.cnn.com/2021/03/04/health/obesity-covid-death-rate-intl/index.html</a>",False
"Gee thanks, anti-vaxxers.  Thanks all you ""not an anti-vaxxer but just want to wait"" folks.  

If everyone had gotten their vaccine when it was available to them, this would not be an issue now.",False
"It's really easy to fall into the trope of, ""If you're not vaccinated, that's your problem,"" but as much as I'd like to agree with that sentiment, I can't. Those who aren't vaccinated and could be are making life impossible for those who can't be. But another mask mandate isn't going to solve anything. We need vaccine mandates.",False
"This is ridiculous.  This is a sometimes-lethal disease that has closed down the world for over a year.  150 million people in the U.S. have already received the vaccine, the overwhelming number have not had any adverse effects.  The people who are not vaccinating and who don't otherwise have a health or religious reason not to are standing in the way of heard immunity for our country.  They should be ashamed, but they won't be.  They're Trump people.",False
"This whole thing is so stupid. Stop already with these dehumanizing masks, they don’t work and they steal our humanity.",False
"This is a problem of democracy. 

Sometimes the masses want what’s stupid, dangerous, and selfish.",False
"The employment question is being framed incorrectly. An employer may create whatever conditions of employment the employer desires, short of discriminating against a protected class. Employees or prospective employees then have every right to exercise their “freedom” to choose whether to work there or not.",False
"To the commenters who have “done their part” by masking up in the past and have gotten vaccinated, saying Covid is no longer their problem - especially for those who won’t get shots:

Do you think you are any better than all the anti-masksers we have had since the pandemic began?

Yes, it is frustrating that many do want to be vaccinated. But it doesn’t mean I want them to get very ill or die, let alone possibly indirectly play a role in filling up hospitals, thus repeating a cycle we had last year: traumatized and burnt out medical professionals, and those who do need other medical help reluctant to seek the care they need. 

What about those with compromised immune systems who can’t get shots? Or those of age, as the NYTimes covered, who have family preventing them from getting vaccinated? Children who can then spread to adults? There are so many people out there who can suffer, because of the choices you make - not just the choices they make for themselves. 

It’s mental gymnastics. The amount of faith so many politicians and people have put in the CDC is astounding - how many mistakes have they made in the past year? How many times have they flip-flopped and kowtowed because it fits the “thinking” that so many want to hear?

Trump was our President. Surely since he was an “authority,” so many more should have just blindly trusted him?

A lot of us have mostly worn masks for over a year now. A few more months if we act now can’t hurt. I’d like to think it can HELP.",False
"My fear is that someone will sue a company for discrimination against its anti-vaxer emloyees by offering incentives.  If the case should reach SCOTUS, the majority, who seem to be science-ignorant, if not downright anti-science, may side with the plaintiffs.  We shall continue our march toward national suicide-by-ignorance.",False
"Requiring the Vaccine should be a given.   The more people we vaccinate, the quicker we can prevent Covid from mutating.  And, the quicker we can bring this pandemic under control. 

There should be no debate on this topic whatsoever.  This is how we conquered polio.  This is how we conquered Small pox.    When I was a kid in the 1950's every summer we worried that we could catch polio.  That was the case until Dr. Jonas Salk invented the polio vaccine and everyone was safe from then on. 

My doctor said to me, ""Even if you have a few side effects, it beats dying.""  

People should stop debating and just get with the program.  
The vaccine has been given to millions of people world wide with little or no side effects. 

I had both Moderna shots.  The shot itself did not hurt. I didn't even get a sore arm.  

Though after the first vaccination, that night there was a full moon.  The hair on my arms, face and head started to grow longer.   My finger nails started to grow  and I began to crouch low and howl at the moon!  The next morning I was perfectly fine.  

Seriously, though, just get the shot, It will save your life, help re-open our economy and protect you and your loved ones from a terrible and fatal disease.",False
"It's irresponsible to ask people to wear masks after they've been vaccinated.  The simple reason is that nobody is going to do it anyway.  People have done what they can do, and they can do no more.  We're not going to wear masks the rest of our lives.  It's time to open up and go back to normal and those who haven't been vaccinated need to bet vaccinated or be at risk.

To 'A' below, get real!  There's a small risk any person could die from the behavior of some dude in the outback that passes some undetectable pathogen that effects only maybe 100 people in the world due to a genetic predisposition.  Should we all cower in our homes and wear HAZMAT suits because there's a small risk?

It's ridiculous.  Somebody needs to put the foot down and shock us back into the reality that all life carries risk.  Everyone is at risk of dying every single day.  That's life.",False
None of us are safe until we are all vaccinated. Why would anyone want to go back to the office if the fool in the next cubicle is the incubator of the next variant that could compromise my vaccination?,False
"One thing that hit me this weekend is that Corona beer is still being ordered with no one wincing or reacting  negatively.

I can only think: It's over a year, and they haven't changed the name of ""Corona"" yet?   Maybe to something less scary like - anything else?

I was recalling the  very popular and tasty diet supplement (which really tasted like delicious candy)  with the name AYDS changing its name in the 1980s.",False
"Not sure how the personal privacy fits in the equation. Not being vaccinated is dangerous also for the others...
I guess it’s a matter of personal privacy if one wants to go to the subway dressed in dynamite.",False
"“Mental health” has become the catch-all justification for all kinds of idiotic behavior during the epidemic. I have yet to see any actual scientific study suggesting you need to sit in bar with with 30 other unmasked people to stave off psychological damage, but I suppose “mental health” sounds better than “I’m bored.”",False
"“It is a delicate decision balancing employee health and personal privacy.”

No it’s not. I don’t want my employees being sick and I don’t want them getting customers sick. An outbreak could close my business and/or ruin my reputation. You wanna work here, get vaccinated. You don’t want to get vaccinated, ya don’t gotta go home but ya gotta get the heck up outta here, as the saying goes.",False
"“... Dr. Ezekiel Emanuel, vice president for global initiative at the University of Pennsylvania, said the arrival of the variant should prompt a rethinking of mask mandates.

He still wears a mask indoors in public places like grocery stores, and even on crowded city sidewalks. ‘We don’t know the long-term consequences of even a mild infection,’ he said, referring to so-called long Covid. ‘Is a little more insurance from wearing a mask worth it? Yes.’ ...”

Zeke, brother of Rahm, is & always has been prudent in his approach to how an average person should interface with the modern healthcare system in this country. It was right for the authors of this piece to incorporate his words & advice, as quoted, into the bottom-line message of their reporting.

This pandemic is not over! It will not be over until the virus has no accessible reservoir of humanity left to infect; that is, when we reach the point of true “herd immunity” by the #’s. This concept is a matter of fact not wishful thinking. CDC recommendations a few months ago vis a vis unmasking & limited reopening were premature, just as I feared when issued. Factual reality has once again proven a value for continued masking & distancing. 

SARS-CoV-2 prevails as a mutating, immovable object arrayed against human impatience & intransigence as the irresistible force. No contest. This insensate, apolitical virus will never lose against self-serving human frivolity. Vaccinate(!) & mask up until this pandemic is really over!",False
"I hope those that use the takeout option also give generous tips (if they can afford to).  Restaurant owners are hurting and tips for takeout aren’t typically offered in my area,",False
"$5? Wow, Target is really pushing the benefits of getting vaccinated for their employees. What’s the next incentive? $3 worth of stamps?",False
Sooner or later we're going to have to admit that we can't quarantine and lockdown ourselves out of this. It simply won't work as evidences by the countries around the world that did very strict lockdowns only to see cases start rising again anyway.,True
"I didn’t stop wearing my mask after being vaccinated. 

I did it to protect those with cancer and transplants and autoimmune diseases. It wasn’t that hard to slap the mask on inside. 

And my resolve to continue to wear masks hardened when I watched my unvaccinated coworker walk into a store that didn’t require masks on the vaccinated. She looked around, saw that others weren’t wearing masks, and promptly pulled hers off her face. I’m sure she’s not alone.",False
"I’ve been wearing a mask at all indoor spaces since mid-March, well before it was recommended or required at least in MA. In general, my wife and I have been living like hermits with the rare social interaction limited and at least 6 feet apart. We went out to dinner a few times beginning in June (outside with good spacing between tables), which seemed like a very low risk.

We don’t want to become ill and we certainly don’t want to contribute to the spread of this pandemic. 

I can’t fathom why anyone would go to a crowded bar, restaurant, or indoor event during these times. How is it that so many people in the US lack any sense of consideration or responsibility for others?

Depressing.",False
"I see people who go to restaurants then sit there for 30-40 minutes texting, talking to fellow diners without masks. They are not eating and maybe but only maybe drinking (a sip every 10 minutes) It seems that tourists also seem entitled to walk to restaurants without masks which is required in our state. Once again this sense of entitlement and lack of a sense of community is not making it any easier to return to ""normal.""",True
"It's like a ""double hit"".  Most fast casual restaurant food is loaded with fat, calories, sugar, salt.   And for the ""dessert"", you now get Covid.     Don't know which will impact Americans more.   We should all use covid to rethink a lot about our economy, healthcare, essential workers, education system, care for the elderly, etc.   Never let a good disaster go to waste!

Looks like much of this went in one ear and out the other...",False
"There’s a misperception regarding how to manage a pandemic. Even states that slowly and responsibly reopened following guidelines did not do so expecting zero new cases. The initial lockdown (flattening of the curve) was intended to prevent the breakdown of the health care system. It was intended to be followed by a slow, cautious deliberate reopening where spikes could occur. Italy, Spain, Germany are all experiencing this. The virus cannot be eliminated, it can only be controlled. The health system, except for a handful of places, has not been overburdened and the death rates have continued to drop. This has happened despite Trump and his cronies. The conventional wisdom ignores the dire mental, physical and financial consequences of not reopening.",True
"If ""herd immunity"" - the vaccination of a minimum of 80% of the public - has not yet been reached, and if it's true that the more virulent and deadly South African/Brazil SARS-Cov2 strain is starting to spread in parts of the US, why in the world would people en masse ditch their masks?",False
"People have a right to work in safe workplaces and to do business safely with firms which requires vaccinations of all employees.

Vaccines like the Pfizer vaccine is considered to be 90%, not 100% effective in preventing Covid infections, albeit in less severe forms than without the vaccine.  

Even those who may suffer less may have ""Long Covid"" which was reported in the NYTimes last month.

<a href=""https://www.nytimes.com/2021/04/22/health/covid-patients-health-risks-long-term.html"" target=""_blank"">https://www.nytimes.com/2021/04/22/health/covid-patients-health-risks-long-term.html</a>

which refers to this study in Nature:
<a href=""https://www.nature.com/articles/s41586-021-03553-9_reference.pdf"" target=""_blank"">https://www.nature.com/articles/s41586-021-03553-9_reference.pdf</a>


Another study from Univ Washington:
<a href=""https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2776560"" target=""_blank"">https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2776560</a>

Firms need to act responsibly and insist on vaccinations for all of their employees.

I hope there is a list of firms that are committed to workplace and customer safety insisting that all employees become vaccinated.  People shouldn't have to work for a firm even if vaccinated risking a chance of getting Covid and some chance of Long Covid.",False
"Thing is, it's not a ""delicate decision"". It's a health screening. We tell people with colds to stay home, rather than infect the workplace.

I get companies are worried about the push back from the anti-vax contingent, but the lawsuits against employers who don't require vaccinations will be worse.",False
"In offices that can accommodate it, put all the non-vaccinated people in one area with walls or barriers, or for bigger companies, on their own floors.  It might change their minds to be near so many other non vaccinated people.",False
"I have not eaten at a restaurant, nor do I plan to until this is behind us. I do, however, order takeout and support restaurants that way.",False
"Restaurants, bars, clubs, theaters, cruises, sports arenas, and schools should be only only to people who have been vaccinated. That would soon solve the problem.",False
"Very clear,
With a respiratory virus,
Outdoors good,
Indoors bad.
End of discussion.

And why this concern about businesses?
This is a health emergency.
A business does not matter!

How much spending do dead people do?",False
"No Jab, no job",False
I went out to dinner last night. It was lovely.,False
"""L.G.B.T.Q. police officers will not be allowed to participate as a group in the annual march, and organizers said they will rely on private security for their events.""

And they'll call the cops if there's real trouble, they add.

Is this the organization that cried foul for decades because they were banned from marching in the St. Patrick's Day parade?

I see. 

Well, all sorts of good things are being hijacked by extremists.",False
"Vaccines should be required (absent legitimate medical excuse).  Even if there is a right not to be vaccinated, rights do not exist in a vacuum, and it must be balanced against the right of others not to be exposed and killed by stupid objections to the vaccine.  The latter right should win, as Jacobson v. Massachusetts long ago established. 

Vaccine objectors have a right to their personal freedom. But so do I. Vaccine objectors may well have a right to die of Covid. They don’t have a right to kill me, though, especially when the remedy is so painless. 

The only way to persuade Republicans to behave themselves is to cost them money if they don’t. Trump long since established the Republican platform plank that declares that altruism and concern for one’s fellow humans are never enough to to justify any action that one doesn’t like. Personal benefit is the only thing that matters to the GOP. So make their stupid decisions expensive. The more expensive the better.",False
"The majority of the people in favor of mandatory vaccine's make the argument that, ""if I got it, so must you."" Bodily autonomy, ""my body, my choice,"" and ""no means no,"" are out the window! This is all for a virus with 99.8% survival rate. Goodbye civil liberties, constitutional amendments and hugging grandma. Good grief!",False
"The CDC, presumably at the urging of the Biden administration for political and economic reasons, really botched this one. By telling vaccinated people they could go without masks at all times, but providing no means of telling the vaccinated from the unvaccinated, it was an invitation for all to discard masks. How could you not know that the first ones to discard would be the unvaccinated, who deny the virus anyway? I'm fully vaccinated but have never gone into a store, etc. where there are people I don't know. It's not a big deal except for people who want to put their ""freedom,"" actually ignorance, on display.",False
"I hope that hospitals move toward making it required for staff—nurses, doctors, all of us that take care of patients.  But the reality is that so many health care workers quit this year already, the already present shortage is now greatly exacerbated.  Losing 10 or 20% of more staff who refuse the vaccine isn’t something hospitals can handle.  Though I personally would be happy to have fewer conspiracy minded coworkers.  The supply and demand of workers will determine how mandatory many places make the vaccine.",False
And yet it's accepted that companies can test employees' urine for traces of weed.,False
Employers are worried about being sued if their worker has an ill effect from the vaccine. What if an employee gets seriously ill from having contracted Covid at work?,False
"I’m fully vaccinated so if I need to wear a mask, what is the point of getting vaccinated. If it’s to protect the unvaccinated who can’t get shots, they’re probably wearing masks to protect themselves. If the concern is about those who refuse to wear a mask, sorry, I have no sympathy for these people. Unless the Pfizer and Moderna vaccines aren’t effective against this variant or future more transmissible variants and except where required (medical facilities, for example), I don’t intend to wear a mask.",False
"What Los Angeles has done is irresponsible, because it undermines already shaky public confidence in both national and local public health authorities. It's crying wolf, and when the real wolf comes people won't know what to do. And it ignores everything that scientists (of whom I'm aware say): if you're vaccinated you have a very small chance of contracting COVID at all, and if you do it won't be severe, and you have no chance of transmitting it. So the message Los Angeles SHOULD be sending is: If you're not vaccinated you should wear a mask; if you're vaccinated there's no reason to do so. And if THAT is too hard for people to understand, they shouldn't be walking around. The Los Angeles announcement is likely to reduce the incentive for people to get vaccinated, because they're essentially saying it doesn't matter.",False
"Since COVID still enters the body (the vaccines only prevent a severe illness from COVID), I'm guessing it can also cause ""long-COVID"" meaning organ damage and brain fog.  So...I'll be the one on wearing a mask on the streets and when jogging around the reservoir!",False
Just do it. Just put on a mask. It also seems some of the anti maskers would be more appealing with a mask on.,False
"How many times have we heard someone declare “I know my rights” at the top of their lungs. Constitutionality is big, with everyone injecting his or her own interpretation of the term. What so many of us are rejecting is the concept of the common good. Rejecting the vaccine is akin to spitting in your co-worker’s face, in fact stating that you don’t care what happens as long as you get your way. Infantile? Of course, but very much in Vogue in our country these days. No problem rejecting something that would eventually benefit everybody. Too much government! Too much regulation! Too many rules to live by. No authority can tell me what to do! But don’t forget to send me my stimulus check! And, by the way, keep that army of young men and women ready to defend me while I catch a game and have a beer. What has America come to?",False
"Closing things because of Covid-19 has hurt a lot of people, but the deepest and longest-lasting harm has been done to millions of school children.  Can we not prioritize them, even if that puts the livelihoods of some bar and restaurant employees  at risk? I'd even be willing to focus more of my tax dollars towards those businesses we most intentionally must ""harm"" in order to reduce infection rates enough to reopen our schools.",True
"Let's be honest, this is a political issue, not one of vaccine safety.  Hundreds of millions have had these injections without serious ill effects, and vaccine efficacy has been demonstrated not only in controlled clinical trials but through a dramatic decrease in COVID rates among the general population.  Moreover, we've already seen that doing nothing causes even more harmful viral variants to emerge. 

One one side we have anti-vaxxers who want to ignore the facts and make a political statement.  On the other are the rest of us who want to stop a disease that has killed almost 600,000 Americans and caused unimaginable hardship for many times this number.  It's pretty clear which side is right, and I think corporations are being spineless in not stepping up and just requiring the shots.",False
"The article makes no mention of CT which had indoor dining and hasn't seen its cases rise.  Instead of just staying that indoor dining is bad,  wouldn't it make more sense to see why it works someplaces and not others.",False
"My 91 year old mother, who has lived alone for the pandemic, and who is vaccinated, was in the workshop yesterday of a man who was repairing a table for her. She was masked, he was not. He asked if she believed in vaccinations. She said, "" Of course I do. I am 91."" He said he was not going to get vaccinated. She said, "" Then you ought to wear a mask."" He said he didn't believe in masking either. 

When her table is fixed, he will lose her business, and that of everyone we tell. Here's the thing: is he not liable if he infected my mother the other day? Why not? 

Public health is about the community. By getting vaccines, we take care of each other. Not requiring vaccines ensures the virus is here to stay: continuing economic disruption, endangering lives. This is not complicated --the virus is not political and is certainly not interested in personal rights...it's just looking for a host.

 CEO's, it is time to advocate for public health... the health and welfare of your workers and their families...
And your business...depends on it.",False
"Vaccines should be mandatory not only to prevent infection. More importantly, vaccines will prevent the virus from circulating and thus mutating to variants that may evade the vaccines. So, the idea that well, I'm vaccinated so who cares, doesn't quite work. 

If a private business owner who is a baker can refuse to bake cake for a gay couple, then employers and companies can require vaccines. If a private company can choose to prohibit health insurance coverage for contraception for its employees, then it can mandate vaccines. If a private company can compel drug testing for its employees, then it can compel vaccines.",False
"The Supreme Court ruled that an employer (Hobby Lobby) didn't have to provide birth control because it went against the beliefs of the mains stockholders of a corporation.

Isn't this the same thing?  Or does it sound different now that it effects men?",False
"Although bars and restaurants may be contributing to these flare ups equally, it doesn’t make sense that they would be and it’s sloppy not to tease that out.",False
"The Delta Variant is very contageous and dangerous.  As a result, I think all people, even those vaccinated, should wear masks inside.  As for outside, no, unless you are at a pubic event like a baseball game or a fireworks display.  We need to stop the spread, and having a vaccination is NOT a guarantee you won't get (or spread) the delta variant.",False
"It should be an ""on-site"" requirement, period. No religious or health exception. If you won't or can't, you can be remote until you either find other employment or show a positive antibody (but negative PCR) indicating you've been infected in the past.",False
"I think companies should be much more concerned if they do not require all employees to get vaccinated. If the unvaccinated infect other  employees or customers, lawsuits will ensue.
Companies have historically require all sorts of certain behaviors for employees to follow. 
Schools have always required children be vaccinated before school attendance.
Since there are so many people who shun vaccines for whatever reason, there needs to be pressure put on them from multiple fronts to comply with public health measures.
This is a global pandemic which can again spiral out of control if we are not vigilant.
We do not want the risk of turning into India if the variants are allowed to get a strong foothold.",False
"Most of us have gotten the flu at times in spite of getting the yearly flu vaccination—usually because the vaccine didn’t cover the latest variant or we were exposed to a large viral load in a poorly ventilated area or from a highly contagious person or place (hospital, prison, airplane, cruise ships). It’s a rare year when we don’t also contract at least one cold virus. 

The corona virus causing Covid-19 is a virus. It requires the same strategies used for any virus-caused disease — i.e., a vaccination if fortunate enough to have a vaccine, barriers as needed following a risk assessment for yourself and others (masks, gloves, distance) and good hygiene. 

Is there a chance you’ll catch the virus or any virus in spite of all this?  Yes.  Will the corona virus causing Covid-19 act in this same way?  Well, it’s a virus.  Will your chances of catching it be less? Yes.

There are vaccines for many viruses and some, like the flu vaccine, require yearly updates to manage the on-going mutations. The corona virus causing COVID-19 may be one of these.

Many viral diseases we in the US don’t think about are rampant and deadly in countries without access to vaccines (think measles) or health education. The fact is, viral diseases are not going away (influenzas, the common cold, viral pneumonia, measles, smallpox, hepatitis, herpes, polio, rabies, Bubonic plague, Ebola, Hanta fever, etc.) —we only control them as best we can and just maybe, like smallpox, we (almost) eradicate them.",False
"JP Morgan, United Airlines, here is an idea:  the CEO and Boards of Directors state that it is the corporation's religious belief that vaccines are essential.  Bingo -- no one can mess with your vaccine requirement now.  They can refuse to bake cakes for gay couples while they are at it too, as it seems the establishment of religion is just fine by the First Amendment nowadays.  And why can't a corporation have a religious belief?  They have free speech rights (money = speech) and as Mitt Romney famously uttered, ""Corporations are people, too.""",False
There is certainly no herd immunity to ignorance.,False
"Costco, local grocery, pharmacy and weed dispensary.
That's it. Can't remember when I got gasoline the last time.
One car has been infested with ants due to lack of use.
We have been saving a lot of money. Spending bit more at Weed dispensary - Collinsville, IL. Good crowd management there.
MO passed an Constitutional Amendment to allow medical weed but the republican legislature, which opposed the measure, has continued to throw up roadblocks to implementation.
The current gov, Mike Parsons was LT gov when Eric Greitens (a noun, a verb, a Navy Seal) left office disgraced.
Parsons not popular but is a Republican being opposed by Nicole Galloway, State Auditor since  2015, very qualified CPA that with hope would clean up the corrupt mess in Jeff City.",False
"I'm really disturbed by people commenting here. Seems a lot think you have a choice: get vaccinated or don't. Children can't be vaccinated. Some adults can't. Some adults don't develop antibodies.
I am vaccinated, but immunocompromised, didn't develop antibodies. Now I'm more fearful of going out than six months ago. Then we were largely in this together. Now we're all on our own. The unmasked and unvaccinated are the biggest threat, but the unmasked and vaccinated are still a small threat. And I can't tell the difference.
Just wear a mask. They're a minor inconvenience.",False
Why do we allow unvaccinated persons enter international airports?,False
"Virus variants nullify ""privacy."" No one has the right to harm others in any environment.",False
The fear and anxiety caused by the constantly changing Covid paradigm—in my opinion—cause way more harm than Covid. Calm down and do what is right for you.,False
"Maybe work on a multi-pronged approach? For those able to work at home, companies could require that they stay home for work. People with the public should be required to be tested every shift and work in full PPE garb, both paid for by the employee and the PPE obviously changed every day. 

It's not at all unreasonable for insurers to require vaccines for group health plans (once they are fully FDA approved and no longer on emergency status) or to apply deduction increases and coverage exceptions for those who've not gotten a vaccine and later contract Covid. 

Once people are given their ""choice"" I suspect we'll find many will re-think their priorities.",False
"OSHA should require 100% mask wearing in all at-risk work places.  When 100% of employees are vaccinated, the requirement could be lifted. Don't leave public health decisions--decisions which affect every citizen's health--in the hands of thousands of non health professionals.",False
"So, we are told to continue wearing masks and social distancing, and in some places, implementing restrictions or lockdowns…even though we were told that we should get the vaccine, that it’s safe and effective at preventing serious illness and death. So, if it is so effective, why the continued restrictions? And if it isn’t actually effective, then why I am getting a new (created in under a year), experimental, not fully FDA approved vaccine if nothing in my life changes, and I have to continue to social distance and mask? (Which is not healthy or normal for humans biologically wired to be social creatures). Businesses have been destroyed, poverty is worse, mental health issues are off the charts…..
And also, another thing I’ve thought about. Is it my duty as a vaccinated person to give up my life and freedoms to protect a person who chooses to not get a vaccine and may possibly get Covid and have a higher chance of dying? Perhaps there are some bleeding heart liberals who say, yes, it’s our job to protect the foolish. That’s nice of you, but there are a lot of people who disagree, including myself. 

There are risks in everything we do. I chose to take the risk of getting an unapproved vaccine even though there is a chance of developing health issues (blood clots or heart issues). I weighed it against the risks of getting Covid, and decided the risks seemed lower for the vaccine. I have friends/family who came to the opposite conclusion. People disagree. Get over it.",False
I couldn't be more pleased with the decision of my employer to require vaccines.  I work on Broadway.  It is not just a safety issue; it is a requirement to open our shows profitably that audiences feel safe.  My livelihood and my rights depend on people being vaccinated.,False
